loan_id,client_id,loan_amount,interest_rate,loan_date
15574,79749,424902.59,2.33,2023-07-25
15575,70481,106853.04,2.92,2024-10-15
15576,55654,226182.29,9.95,2023-07-28
15577,7414,364044.3,5.54,2022-12-26
15578,36354,487480.18,7.95,2022-09-28
15579,50409,471400.23,5.3,2022-06-18
15580,9184,97603.24,7.33,2021-05-12
15581,19994,379216.48,7.27,2020-07-08
15582,82440,47632.5,3.51,2022-08-17
15583,21197,32180.27,5.7,2023-08-01
15584,67893,55971.17,8.93,2020-04-22
15585,45614,381419.43,7.05,2024-03-18
15586,56067,3055.18,6.6,2020-04-26
15587,26704,322287.33,6.49,2024-12-23
15588,96349,382571.3,5.41,2024-06-19
15589,44068,74877.84,6.2,2020-11-27
15590,31468,141243.16,2.68,2023-06-08
15591,67230,449498.76,6.9,2021-08-01
15592,16042,302854.42,9.93,2025-01-15
15593,65407,199592.42,4.0,2024-12-14
15594,49116,329521.71,4.41,2020-11-15
15595,11259,431578.9,8.72,2021-03-28
15596,66573,455995.39,3.47,2023-11-04
15597,65539,269709.99,3.92,2020-10-24
15598,89774,333651.52,5.04,2024-04-01
15599,66696,1344.66,4.72,2023-08-13
15600,75891,69375.24,5.43,2022-12-16
15601,88490,236940.8,3.66,2021-02-08
15602,97397,344897.24,5.25,2024-08-30
15603,99884,27302.8,4.2,2024-08-03
15604,56433,121210.07,6.14,2023-05-03
15605,18861,49183.78,4.13,2023-07-27
15606,25830,256711.86,9.47,2023-01-21
15607,25552,225451.46,5.19,2021-08-16
15608,51642,22858.45,3.57,2022-05-19
15609,2305,477882.3,7.49,2022-02-14
15610,89998,71036.21,3.98,2024-01-04
15611,17542,406842.57,6.86,2022-04-27
15612,71671,316378.28,2.69,2021-05-08
15613,62156,265799.51,4.44,2023-11-22
15614,42788,465698.6,5.58,2022-05-19
15615,27090,433932.85,9.94,2021-05-31
15616,19266,231727.17,3.99,2021-02-16
15617,91293,429395.42,7.64,2022-08-12
15618,81238,314849.12,8.31,2023-05-19
15619,36814,421656.49,9.13,2020-08-12
15620,36904,281263.11,3.34,2021-10-15
15621,64240,196296.83,6.13,2023-05-15
15622,27705,65667.76,3.63,2024-08-05
15623,75621,91236.54,7.07,2022-01-24
15624,5782,183593.62,9.4,2023-05-01
15625,90143,296347.88,3.63,2020-07-07
15626,45207,417371.13,5.04,2023-05-21
15627,94784,368340.04,2.78,2025-01-05
15628,22276,331850.69,6.0,2022-02-01
15629,64917,27165.22,4.52,2022-08-18
15630,5087,39556.88,9.45,2021-02-03
15631,9316,35852.86,6.44,2023-03-15
15632,7493,300382.73,9.9,2023-08-06
15633,35596,97052.92,6.28,2021-02-15
15634,57529,256294.57,8.84,2022-11-11
15635,96481,54821.11,6.74,2025-01-12
15636,24815,126966.6,5.76,2022-11-02
15637,94848,269550.93,5.81,2022-02-06
15638,84779,334405.43,8.36,2024-06-05
15639,20242,326106.95,4.07,2022-01-02
15640,88304,235561.57,8.01,2020-09-01
15641,5176,350066.1,7.22,2024-05-20
15642,79341,26238.84,8.18,2020-08-24
15643,56190,82626.75,8.01,2021-08-19
15644,15468,488695.99,3.9,2021-02-25
15645,11638,237573.52,5.89,2021-09-11
15646,39988,2137.79,2.47,2020-07-24
15647,90356,2800.09,2.41,2021-11-16
15648,55422,138012.48,2.61,2020-04-28
15649,9015,142297.12,5.89,2022-09-18
15650,51503,328280.49,3.86,2024-10-23
15651,57652,230450.29,5.8,2021-10-28
15652,39464,186899.3,4.69,2021-06-27
15653,94769,15653.34,5.39,2021-05-07
15654,33360,71076.82,8.88,2022-05-17
15655,38986,473800.51,9.13,2020-09-05
15656,57346,428635.88,3.06,2024-06-11
15657,85489,258943.08,5.25,2024-12-04
15658,96257,318269.44,7.05,2022-06-12
15659,94538,490852.06,4.19,2023-08-24
15660,87921,167844.14,2.43,2024-01-29
15661,24159,192074.46,5.81,2022-01-31
15662,68802,359758.05,9.62,2023-07-08
15663,37698,162244.47,9.3,2023-09-18
15664,25252,241192.71,4.45,2024-09-28
15665,77278,228590.46,2.38,2021-01-19
15666,34954,441537.7,5.22,2022-12-14
15667,93987,425032.57,2.58,2023-10-03
15668,89309,80481.57,3.77,2024-05-01
15669,11114,363578.33,4.81,2020-11-03
15670,33523,312022.05,4.59,2024-09-17
15671,7248,31121.2,2.06,2021-06-17
15672,6363,314737.07,5.74,2021-02-09
15673,19502,9390.88,5.62,2023-10-04
15674,16360,410117.18,2.79,2022-12-06
15675,8777,351117.77,9.24,2021-07-22
15676,92984,423004.76,8.9,2022-01-21
15677,57279,480505.39,7.52,2021-05-31
15678,3794,413878.34,2.98,2020-12-19
15679,69610,312882.71,2.96,2024-06-10
15680,37343,291949.99,9.7,2025-02-03
15681,3850,190900.72,7.29,2022-08-16
15682,57752,293252.74,8.41,2021-12-07
15683,79402,147026.48,7.14,2023-01-05
15684,57476,11556.94,5.86,2021-08-21
15685,39152,435293.26,5.09,2020-05-06
15686,92494,18355.91,6.17,2024-08-19
15687,66173,23217.72,9.48,2023-06-17
15688,40416,62872.67,5.56,2022-05-15
15689,56461,69561.02,5.18,2020-11-11
15690,66913,456083.37,9.99,2020-11-30
15691,74008,188089.29,2.21,2023-12-26
15692,79514,392309.47,9.71,2023-03-01
15693,98966,175969.87,2.97,2020-06-19
15694,98432,435455.13,8.38,2021-07-12
15695,46293,235237.05,2.39,2022-01-05
15696,97038,187572.65,8.35,2021-12-18
15697,21845,156311.94,4.21,2023-10-26
15698,95298,341706.84,8.29,2023-06-30
15699,92333,205579.43,3.96,2024-07-24
15700,85522,65177.94,5.12,2024-01-18
15701,67420,39709.8,7.77,2021-02-20
15702,53909,101897.5,8.89,2024-06-14
15703,99741,44805.35,4.4,2025-02-19
15704,14405,320597.44,6.28,2021-07-25
15705,87547,355964.14,3.62,2024-09-09
15706,51012,103569.92,4.36,2024-05-21
15707,3880,455740.86,6.18,2023-09-25
15708,86205,309492.41,2.07,2023-04-01
15709,34002,80677.93,2.97,2023-11-26
15710,45272,271686.07,4.04,2024-12-06
15711,15812,363949.72,5.88,2020-05-19
15712,17495,35347.46,6.58,2021-07-18
15713,57370,229325.22,9.95,2020-10-27
15714,48151,131971.3,7.66,2021-06-08
15715,74090,145727.06,3.61,2024-10-07
15716,65636,32721.5,4.97,2020-12-05
15717,20417,406775.97,9.11,2022-09-01
15718,67296,287243.02,3.48,2022-01-29
15719,19124,181392.42,4.57,2023-11-17
15720,65491,439213.49,3.95,2022-02-19
15721,26077,249474.7,2.01,2022-03-05
15722,26411,74953.0,8.7,2022-02-22
15723,65214,222022.09,3.71,2023-02-07
15724,94647,17836.96,3.87,2022-10-26
15725,20736,404574.42,7.41,2022-12-28
15726,27390,160950.34,5.74,2025-01-06
15727,2186,249837.51,3.66,2024-12-12
15728,20619,129285.19,4.44,2024-01-17
15729,38472,210227.0,8.56,2021-11-09
15730,77076,49562.11,3.09,2022-08-23
15731,72003,460549.17,6.3,2023-12-18
15732,18066,220411.47,9.04,2021-04-29
15733,27960,43909.3,2.87,2023-03-04
15734,59518,195199.46,9.14,2021-06-01
15735,89498,21438.11,6.36,2024-10-30
15736,69974,193870.59,8.65,2024-04-20
15737,13416,479774.39,6.77,2024-12-09
15738,52447,354599.77,2.25,2025-02-02
15739,97075,75991.29,2.12,2024-11-20
15740,89698,103626.76,9.23,2024-07-24
15741,52022,215512.85,6.83,2020-05-16
15742,7989,375213.94,7.56,2022-01-01
15743,71369,120779.77,9.23,2025-02-12
15744,88494,258481.02,5.02,2020-03-19
15745,80983,376410.22,4.47,2024-01-29
15746,42784,54649.31,9.83,2021-06-25
15747,94734,278439.17,6.62,2021-07-16
15748,67992,280879.79,7.76,2022-11-21
15749,96017,7859.02,4.96,2021-02-13
15750,41735,121198.02,7.59,2023-05-27
15751,94506,59147.57,4.02,2023-05-11
15752,54910,352213.52,9.36,2024-09-16
15753,19648,215118.66,8.51,2024-10-17
15754,93487,414624.6,4.24,2020-07-16
15755,56677,395204.01,3.86,2020-08-25
15756,51049,299351.47,6.66,2024-03-03
15757,15785,42021.46,7.6,2021-10-28
15758,51785,68854.38,4.92,2023-07-06
15759,68898,447889.25,7.14,2024-11-21
15760,51988,333317.77,8.59,2022-07-15
15761,69838,50920.99,5.52,2024-02-24
15762,29676,32199.73,8.21,2023-09-28
15763,87697,183571.6,2.08,2023-11-09
15764,19413,295536.44,2.7,2021-02-20
15765,83519,308782.96,2.14,2020-07-18
15766,19810,489817.4,7.96,2021-06-05
15767,12341,345989.2,5.87,2024-08-24
15768,76441,204777.76,9.88,2021-05-25
15769,69557,202211.2,6.05,2020-06-24
15770,79329,144366.6,3.69,2021-07-13
15771,72149,438684.33,4.35,2024-10-09
15772,29633,33211.98,8.21,2020-11-20
15773,56015,198758.67,3.46,2021-01-21
15774,61479,5018.16,4.08,2021-10-11
15775,16300,279863.41,2.53,2023-03-16
15776,84344,207573.12,2.15,2021-01-13
15777,14684,447290.52,8.9,2020-10-10
15778,32869,154233.45,8.4,2020-12-15
15779,41197,473054.56,9.45,2022-01-31
15780,96018,159511.31,7.89,2025-01-21
15781,51400,337926.31,7.99,2023-11-30
15782,37981,91871.08,7.99,2022-04-20
15783,29164,215894.14,2.53,2022-05-25
15784,54464,394537.07,4.06,2020-09-06
15785,239,259700.58,4.2,2022-04-02
15786,17137,457379.43,6.61,2024-12-15
15787,15333,43965.17,5.36,2024-05-08
15788,28814,454603.28,9.77,2020-12-29
15789,60328,236920.14,8.34,2022-12-08
15790,40985,362513.84,6.61,2021-12-07
15791,60216,354062.66,3.15,2021-07-24
15792,21463,218992.69,3.79,2024-01-14
15793,7350,275237.83,9.82,2023-01-21
15794,42212,404946.75,4.82,2024-06-19
15795,47360,313698.45,7.42,2024-07-17
15796,90518,298383.6,2.79,2020-05-31
15797,46073,265982.21,5.13,2022-03-15
15798,34048,496727.39,5.0,2020-05-24
15799,97956,40821.63,5.1,2025-02-14
15800,55375,49080.13,2.25,2024-02-23
15801,34298,20534.96,7.73,2021-05-27
15802,43149,295750.83,4.05,2021-04-05
15803,38135,330657.24,9.06,2022-11-27
15804,55985,475606.74,8.66,2023-02-17
15805,17446,56969.22,4.46,2022-01-01
15806,33006,242913.97,3.95,2023-08-17
15807,17941,340090.21,5.2,2020-05-22
15808,72178,110335.52,3.45,2021-05-24
15809,79205,75084.89,2.3,2023-08-04
15810,56375,207702.18,4.37,2021-02-12
15811,11615,353438.75,4.64,2023-05-06
15812,74095,80963.9,8.38,2021-09-12
15813,82955,128655.53,2.76,2021-10-13
15814,98950,97363.99,6.39,2023-03-28
15815,39603,160178.83,5.92,2024-08-27
15816,30647,52699.47,5.76,2021-10-31
15817,26764,184528.95,8.86,2024-03-07
15818,45728,452564.38,3.25,2021-10-09
15819,70721,31700.69,2.47,2021-01-24
15820,67856,69073.86,5.77,2024-08-04
15821,64490,497061.97,3.04,2023-09-04
15822,10790,256705.78,2.34,2020-12-11
15823,84070,412828.57,6.6,2022-07-05
15824,20377,352043.51,9.35,2022-06-23
15825,60904,427947.95,3.28,2021-09-04
15826,34617,160690.14,3.0,2022-01-29
15827,14360,254339.4,9.06,2024-09-21
15828,72051,243329.58,3.29,2020-09-16
15829,77559,188932.14,2.1,2023-11-26
15830,47711,300910.96,6.96,2021-04-25
15831,26102,207131.09,7.53,2021-08-17
15832,88951,161821.8,4.2,2024-08-09
15833,75714,402009.25,5.46,2022-06-01
15834,24212,269917.74,5.5,2021-05-16
15835,4842,180830.08,6.97,2023-07-01
15836,33459,92316.85,2.78,2020-11-22
15837,38149,314427.2,4.06,2023-06-21
15838,69852,297895.88,8.34,2025-01-19
15839,42553,98429.47,8.06,2023-04-21
15840,83069,356039.25,7.65,2024-05-18
15841,40119,458655.67,3.48,2024-09-05
15842,92071,15919.27,3.3,2023-06-28
15843,25500,391520.6,3.69,2025-02-06
15844,6486,476663.43,5.02,2024-01-22
15845,63290,58102.19,8.92,2024-12-01
15846,71359,34106.13,2.2,2025-02-18
15847,10964,210820.68,6.06,2020-08-21
15848,32892,292899.53,6.17,2024-04-14
15849,28044,234143.01,2.34,2022-04-25
15850,55806,116823.48,5.19,2022-09-24
15851,43529,128961.78,8.08,2021-08-12
15852,56418,29645.6,2.38,2020-05-01
15853,46118,225488.06,5.6,2023-10-10
15854,44767,180710.97,3.13,2022-03-23
15855,89003,187252.29,3.35,2023-12-12
15856,48487,411735.68,7.51,2023-03-15
15857,51639,400077.77,2.41,2023-04-26
15858,75480,401575.27,3.37,2022-04-09
15859,39,89499.25,5.71,2023-12-14
15860,93178,306608.22,5.2,2022-08-02
15861,54075,389833.24,3.26,2023-12-17
15862,25532,349620.69,4.95,2024-01-05
15863,12654,313650.85,6.16,2022-06-12
15864,80113,7910.63,8.88,2020-04-23
15865,79843,224585.49,4.23,2022-02-27
15866,65352,235527.98,6.39,2022-06-26
15867,26096,406429.58,5.71,2022-12-10
15868,40902,120097.64,7.18,2024-12-26
15869,91543,100244.24,5.34,2023-09-20
15870,95953,402428.37,5.6,2023-01-02
15871,79858,396891.9,6.64,2023-06-22
15872,27011,425919.18,8.47,2023-12-28
15873,11928,25582.38,8.06,2024-02-06
15874,60742,130068.52,7.55,2024-11-26
15875,77619,185829.11,2.34,2020-12-04
15876,11132,402461.04,2.84,2021-02-20
15877,70729,131422.63,5.67,2022-04-08
15878,21129,218222.09,6.41,2020-08-24
15879,79443,393724.35,5.39,2023-11-16
15880,15319,268226.35,3.99,2022-08-22
15881,29042,195801.14,9.62,2022-09-04
15882,71008,39606.82,2.92,2022-06-18
15883,37541,469409.42,4.2,2021-09-27
15884,89817,50468.22,8.72,2021-10-14
15885,89463,227671.26,7.11,2024-11-18
15886,8502,487286.22,8.93,2021-03-09
15887,1141,397158.44,4.16,2024-04-05
15888,40076,342999.78,6.65,2023-07-11
15889,72476,291728.34,2.37,2020-03-21
15890,58238,65765.12,2.93,2022-01-01
15891,33409,109185.99,4.51,2024-04-13
15892,37535,49602.15,2.06,2022-11-02
15893,3060,499280.05,8.97,2021-09-14
15894,46930,73449.86,8.43,2023-11-17
15895,68534,311248.94,4.5,2023-11-20
15896,90256,208807.75,5.01,2022-07-08
15897,46030,98120.7,4.02,2022-03-20
15898,8602,455975.12,9.68,2020-05-24
15899,48474,256209.99,6.73,2024-09-28
15900,41903,455476.02,2.75,2022-11-15
15901,75115,7844.43,3.83,2020-05-13
15902,73829,393331.91,6.99,2022-05-01
15903,7555,134669.63,8.24,2021-05-25
15904,45004,142738.15,7.99,2021-09-20
15905,28505,192587.98,5.87,2024-06-16
15906,5996,237699.04,6.09,2023-02-14
15907,70121,10211.79,6.22,2021-09-02
15908,89789,391830.1,4.28,2021-04-27
15909,68462,161360.42,6.25,2020-03-24
15910,15819,405477.13,4.78,2021-12-11
15911,61184,60617.61,2.07,2020-11-26
15912,81096,120259.0,3.07,2024-11-01
15913,30154,84062.38,8.84,2022-01-30
15914,12985,495224.79,7.27,2021-07-31
15915,52971,298841.99,8.76,2020-08-24
15916,67457,216819.1,7.33,2021-11-18
15917,37060,438045.96,2.68,2021-12-08
15918,516,383388.86,8.52,2022-08-08
15919,36902,273201.34,4.53,2021-05-21
15920,34468,462857.77,8.57,2022-08-09
15921,67450,393405.35,3.86,2023-04-27
15922,63296,9485.3,6.56,2022-09-05
15923,12856,457293.75,5.45,2023-04-30
15924,13860,207411.37,9.35,2022-09-05
15925,63269,103456.33,8.6,2024-09-26
15926,80361,373443.82,6.73,2022-11-09
15927,80985,225373.16,4.56,2020-08-23
15928,2422,29994.82,6.85,2024-09-09
15929,13401,420830.3,7.15,2024-07-12
15930,6196,187540.74,3.65,2023-07-13
15931,16237,300250.91,3.91,2023-06-02
15932,17333,342819.75,4.19,2021-07-27
15933,51684,342192.4,6.54,2023-08-01
15934,16451,284255.97,3.65,2021-04-07
15935,19538,312995.75,6.82,2021-08-07
15936,83602,240405.27,9.91,2021-08-02
15937,61749,280399.11,8.4,2023-11-12
15938,59239,405780.84,3.83,2024-02-06
15939,97118,285938.34,4.98,2021-09-16
15940,80663,33560.31,8.83,2021-05-12
15941,41307,163262.63,4.74,2023-04-02
15942,34976,199437.2,9.25,2022-04-29
15943,64165,116158.55,5.95,2024-04-20
15944,43371,307543.52,8.68,2020-08-21
15945,32278,330349.74,9.64,2024-08-21
15946,99054,285864.22,9.83,2021-12-13
15947,78933,46962.94,2.98,2022-11-25
15948,96728,389148.03,9.77,2024-07-03
15949,1203,181657.95,6.81,2024-02-09
15950,27302,345607.07,9.13,2025-01-05
15951,86203,91788.55,5.1,2024-06-19
15952,17160,475307.49,9.43,2020-09-23
15953,79676,69676.7,6.62,2022-02-07
15954,66565,262854.65,3.62,2020-11-22
15955,7574,369930.92,9.58,2024-02-22
15956,12444,374824.3,4.18,2022-03-25
15957,55584,43248.44,8.13,2023-04-13
15958,87820,330944.66,2.38,2021-07-25
15959,19791,402948.21,7.76,2022-10-30
15960,57102,382347.01,7.26,2022-02-15
15961,2300,224683.04,4.69,2021-05-19
15962,39504,306297.91,7.74,2021-02-21
15963,56937,89378.78,3.14,2023-07-17
15964,42485,196044.44,8.36,2022-04-17
15965,16914,101588.86,5.29,2022-08-02
15966,23956,92727.19,3.5,2021-06-13
15967,97381,198628.18,2.28,2022-06-23
15968,65039,225348.25,3.63,2020-09-16
15969,73844,70100.76,4.19,2020-04-16
15970,1198,78453.77,5.42,2023-01-22
15971,36500,106173.94,7.1,2022-08-01
15972,23409,291601.14,9.46,2021-07-16
15973,36208,447036.19,7.98,2025-01-20
15974,520,296077.87,5.49,2020-10-23
15975,51558,36372.98,4.26,2022-07-16
15976,72529,268624.11,3.27,2022-05-09
15977,91887,494097.87,4.61,2022-12-20
15978,46730,490153.47,2.07,2023-07-02
15979,71607,9813.71,9.19,2021-11-21
15980,35751,475567.3,4.47,2024-02-19
15981,73141,301054.99,8.93,2022-08-20
15982,19143,182586.74,9.74,2021-10-18
15983,15292,262005.65,9.26,2024-06-04
15984,76711,95532.37,5.07,2020-12-31
15985,66467,7996.51,2.61,2020-06-04
15986,22132,248608.98,9.76,2023-02-11
15987,69737,208385.33,6.48,2024-02-04
15988,29912,443071.98,7.17,2022-01-24
15989,59071,398160.91,8.98,2020-09-07
15990,59514,97329.8,7.34,2024-04-01
15991,83271,78768.09,3.48,2021-06-20
15992,89612,30034.74,9.5,2022-05-29
15993,32468,211948.23,9.22,2021-04-20
15994,51003,416787.96,5.75,2021-07-25
15995,82754,141629.15,4.43,2023-11-28
15996,75184,195155.25,6.37,2021-05-21
15997,22217,359736.11,4.28,2021-01-08
15998,55929,399230.21,6.25,2024-02-07
15999,70628,229942.67,3.81,2021-02-22
16000,78645,368295.27,8.48,2023-10-02
16001,54780,409112.67,3.73,2023-01-10
16002,76145,379584.33,5.31,2024-02-04
16003,21779,145716.62,4.17,2023-03-12
16004,96637,1115.26,5.52,2024-05-01
16005,89524,492720.89,8.17,2023-03-31
16006,39889,220534.1,6.37,2022-08-06
16007,40006,334991.21,3.11,2022-01-20
16008,66025,265908.12,8.34,2021-05-29
16009,36796,176320.42,8.56,2020-03-22
16010,10842,84800.5,6.47,2022-06-01
16011,11453,259744.84,8.26,2021-11-07
16012,7899,50341.69,5.25,2021-04-23
16013,35880,340225.05,5.32,2024-09-27
16014,80052,313317.67,4.73,2022-03-18
16015,99360,451871.0,4.32,2023-07-19
16016,40549,90007.9,9.09,2023-11-18
16017,16718,80584.05,2.93,2024-11-04
16018,94160,425178.06,7.51,2023-03-22
16019,15211,347250.66,6.49,2024-02-13
16020,46456,385363.08,6.58,2024-08-23
16021,98527,487053.37,9.19,2020-03-25
16022,10981,172207.83,3.66,2020-05-24
16023,63273,341518.19,2.9,2024-08-05
16024,41572,327957.59,3.06,2022-03-06
16025,81503,498104.48,7.93,2021-07-31
16026,3155,115045.51,9.32,2023-11-23
16027,98802,381465.35,9.34,2024-12-10
16028,88150,343848.7,2.86,2023-04-06
16029,4061,270166.54,9.93,2022-06-10
16030,3861,330796.94,8.78,2020-11-17
16031,72872,328828.78,6.15,2021-10-27
16032,4770,407696.11,7.52,2023-12-10
16033,92239,481508.76,9.47,2023-10-07
16034,4682,465355.11,6.13,2021-12-15
16035,5014,48537.41,3.68,2024-06-21
16036,19379,486413.99,4.46,2023-09-16
16037,84972,383435.85,5.15,2023-10-05
16038,64207,496002.82,5.9,2022-01-06
16039,83111,253978.79,7.22,2021-10-27
16040,35830,141475.07,3.93,2021-10-05
16041,87388,309810.62,5.96,2022-10-17
16042,25509,151642.25,3.62,2023-11-14
16043,3638,350134.55,6.26,2023-04-13
16044,26366,49131.27,7.75,2021-03-28
16045,4075,467070.18,6.13,2024-11-11
16046,92941,351777.45,8.58,2022-06-29
16047,60442,206136.41,3.58,2022-11-13
16048,23794,223418.9,5.61,2022-11-07
16049,69157,41662.89,8.73,2023-05-06
16050,11911,124842.89,8.75,2020-03-29
16051,3850,417522.26,7.94,2022-08-14
16052,15106,427834.02,4.0,2020-08-29
16053,94051,28747.17,6.76,2023-08-05
16054,45897,240983.24,8.51,2020-09-21
16055,18284,197679.82,7.84,2024-02-09
16056,54346,209761.96,6.02,2023-04-25
16057,56095,288551.58,5.59,2022-05-09
16058,92711,210250.22,9.25,2025-02-28
16059,89538,131486.78,2.06,2023-11-23
16060,54089,107232.28,7.33,2024-09-05
16061,97257,165047.63,9.75,2021-09-04
16062,91981,259968.45,8.0,2022-05-25
16063,69545,42529.24,3.09,2023-08-12
16064,11820,101840.56,4.98,2023-02-26
16065,51285,185997.99,9.11,2021-02-12
16066,39703,145175.45,8.16,2021-01-23
16067,81248,300571.41,2.57,2021-08-05
16068,55233,179570.81,9.34,2021-03-11
16069,50281,231855.53,7.73,2022-01-30
16070,55622,13440.53,4.73,2024-10-03
16071,78473,146560.64,6.45,2022-01-01
16072,40243,284616.37,9.82,2021-02-22
16073,3990,63807.33,7.22,2023-07-02
16074,55034,352366.24,4.37,2021-10-21
16075,77489,465152.13,8.24,2024-03-11
16076,79662,378475.47,5.08,2020-08-28
16077,54425,233841.07,4.67,2022-09-04
16078,49964,371964.23,3.6,2020-09-13
16079,88620,411411.18,3.5,2021-11-29
16080,50346,493465.18,8.52,2023-10-03
16081,28113,442486.09,9.04,2024-01-29
16082,1322,387088.13,9.78,2020-11-05
16083,36470,438726.72,5.67,2025-01-05
16084,12213,477395.79,8.05,2025-01-13
16085,27146,260171.8,7.92,2020-08-02
16086,1789,149245.2,7.62,2022-02-08
16087,72569,342233.45,3.14,2024-03-10
16088,3042,499437.63,8.95,2022-12-05
16089,18791,192381.11,4.67,2022-06-13
16090,4825,355079.71,4.16,2023-02-22
16091,9663,409194.95,5.53,2020-07-07
16092,28643,77410.13,7.52,2023-06-01
16093,95509,148821.55,4.8,2021-08-14
16094,59291,271586.44,3.02,2023-09-09
16095,77525,103015.1,3.29,2024-04-20
16096,98620,277392.87,3.14,2024-07-12
16097,39574,104742.09,4.3,2024-09-15
16098,63789,301804.56,3.38,2023-02-25
16099,18040,385122.65,7.55,2024-11-30
16100,20808,279266.28,8.84,2020-12-03
16101,43874,40223.83,7.2,2020-06-14
16102,81347,385825.17,7.0,2022-08-05
16103,21017,251988.21,7.81,2021-07-17
16104,19232,290625.73,5.23,2023-04-23
16105,7131,163087.61,4.2,2025-01-16
16106,37853,101698.74,2.56,2021-03-18
16107,97272,132576.51,8.81,2023-10-12
16108,95968,132970.08,6.55,2020-06-11
16109,1690,459525.74,7.59,2020-03-26
